date,2308 adjclose,2308 vloume (thousand),2360,3665,1536,1503,4721,2371,1537,1723,6509,8183,1533,2308 foreign investment (m),2308 investment credit (m),2308 dealer (m),MA20,MA60,MACD,RSI,slowk,slowd
2016/6/20,122.89,636123,64.79,138.89,125.33,31.67,31.63,4.91,93.49,80.68,16.28,7.96,39.43,247.15,5.47,15.5,120.2,117.22,1.72,59.18,68.94,49.75
2016/6/21,122.89,648200,64.63,139.65,120.8,31.75,31.96,4.9,93.49,81.45,16.24,7.96,39.34,-44.23,30.4,9.27,120.63,117.31,1.72,59.18,90.91,68.94
2016/6/22,124.91,487779,65.2,143.44,120.8,31.91,32.81,4.93,93.49,81.83,16.57,7.96,40.74,329.54,14.29,4.86,121.17,117.47,1.7,59.18,93.94,84.6
2016/6/23,125.32,535094,63.64,143.06,118.33,31.83,32.49,4.92,92.51,81.45,16.4,7.96,39.88,119.58,55.93,2.47,121.7,117.67,1.82,63.79,93.27,92.7
2016/6/24,123.3,508410,63.64,141.92,120.8,31.75,31.88,4.94,92.18,80.68,16.4,7.94,39.97,53.79,54.25,0.47,122.06,117.85,1.93,64.65,82.96,90.06
2016/6/27,124.91,1272590,62.74,135.87,119.56,31.67,30.21,4.79,90.54,80.68,15.95,7.65,38.34,-353.04,2.9,-33.4,122.53,118.09,1.83,57.32,78.52,84.92
2016/6/28,124.51,549267,62.98,137.38,120.39,31.59,31.67,4.85,91.85,80.3,16.11,7.88,38.52,41.41,94.09,1.85,122.77,118.25,1.87,61.12,75.56,79.01
2016/6/29,126.53,585762,62,140.79,121.21,31.79,32.41,4.93,92.18,80.3,16.2,7.87,38.98,-129.98,59.6,12.17,123.03,118.45,1.84,59.69,87.04,80.37
2016/6/30,126.13,993772,63.89,141.92,121.21,32.1,32.32,5,92.51,81.45,16.2,7.85,39.07,113.15,48.05,14.87,123.22,118.66,1.96,64.2,86.22,82.94
2016/7/1,127.34,1068752,62.98,149.11,123.68,32.1,32.16,5.11,95.46,82.22,16.36,8.04,39.43,-145.08,8.89,17.32,123.6,118.9,1.99,62.69,86.64,86.63
2016/7/4,129.36,1150320,62.74,148.73,122.04,31.83,31.8,5.05,94.15,81.83,16.36,7.98,39.11,246.96,32.29,58.28,123.94,119.2,2.1,65.32,84.78,85.88
2016/7/5,128.55,1193536,63.48,148.36,119.15,31.87,32.32,5.09,94.47,82.6,16.4,8.03,39.61,155.36,102.56,74.56,124.27,119.46,2.32,69.22,79.63,83.68
2016/7/6,127.74,498983,63.89,146.09,124.1,31.91,32,5.15,95.13,82.22,16.61,8.02,39.88,-75.68,11.93,42.29,124.53,119.7,2.4,66.02,71.3,78.57
2016/7/7,132.75,958946,62.82,146.09,123.68,31.83,31.31,5.13,95.79,82.22,16.49,7.89,39.16,-124.5,24.65,98.28,124.98,120.05,2.37,62.89,68.6,73.18
2016/7/11,135.26,1338099,63.72,142.3,119.97,31.83,30.86,5.14,94.8,82.99,16.57,7.85,40.7,820.6,19.4,-203.52,125.58,120.41,2.72,71.81,71.31,70.4
2016/7/12,134.84,1119993,64.54,138.52,118.33,32.02,30.37,5.11,96.44,82.6,16.24,8.03,40.11,628.4,-4.7,-78.08,126.26,120.73,3.16,75.04,76.89,72.27
2016/7/13,135.67,752930,65.12,140.03,119.34,32.22,30.42,4.99,96.44,81.83,16.2,7.97,39.88,215.6,63.79,-15.02,126.9,120.97,3.44,73.53,76.87,75.02
2016/7/14,137.76,761777,65.2,140.03,121.02,32.06,30.46,5.02,95.46,83.44,16.16,7.96,40.79,541.61,-17.06,-8.61,127.7,121.23,3.68,74.63,84.58,79.45
2016/7/15,140.68,1230996,65.61,137.76,120.18,32.06,30.5,5.06,95.79,82.64,16.2,7.86,40.15,682.11,-14.36,-0.33,128.71,121.59,4,77.19,90.07,83.84
2016/7/18,141.94,1197266,64.63,139.65,119.76,32.06,30.74,5.08,97.43,82.64,16.44,7.89,39.93,483.6,64.03,-8.26,129.66,121.98,4.44,80.19,96.49,90.38
2016/7/19,142.35,910106,64.79,141.54,118.07,32.14,30.25,5.26,97.75,83.04,16.49,7.89,40.06,559.13,-4.25,-4.59,130.64,122.34,4.83,81.33,93.59,93.38
2016/7/20,142.35,929840,65.04,144.57,121.02,32.14,29.56,5.19,99.07,83.84,16.49,7.93,39.97,585.5,9.38,-17.22,131.61,122.69,5.11,81.71,94.2,94.76
2016/7/21,142.35,1674638,64.3,141.54,119.76,32.14,29.85,5.19,99.72,83.84,16.44,7.89,39.61,1272.44,2.05,-76.04,132.48,123.03,5.27,81.71,87.06,91.62
2016/7/22,139.85,1197916,63.97,143.44,122.29,32.14,30.29,5.32,101.04,84.24,16.61,7.89,40.38,651.31,3.24,2.22,133.21,123.31,5.34,81.71,62.69,81.32
2016/7/25,139.85,670261,63.56,143.44,121.87,32.14,30.01,5.45,101.36,85.04,16.73,7.89,39.79,350.58,-2.51,-0.84,134.04,123.59,5.14,70.98,45.58,65.11
2016/7/26,140.27,714534,63.31,143.81,123.13,32.14,29.68,5.39,101.04,85.04,16.61,7.9,39.52,279.73,-8.04,-28.81,134.8,123.91,4.92,70.98,34.95,47.74
2016/7/27,139.01,690950,63.15,145.71,121.87,32.1,30.17,5.36,100.71,84.24,17.02,7.95,40.52,324.41,-1.68,-1.01,135.53,124.21,4.72,71.69,37.78,39.44
2016/7/28,139.01,891465,62.57,147.98,121.87,32.1,29.85,5.36,103,85.04,16.65,8.06,40.2,61.94,32.97,-3.16,136.15,124.56,4.41,66.39,36.56,36.43
2016/7/29,140.27,754186,63.31,147.6,120.6,32.02,29.72,5.31,102.68,85.04,16.44,8.85,39.75,133.2,-2.83,3,136.86,124.99,4.12,66.39,44.34,39.56
2016/8/1,143.19,857130,66.02,148.36,122.29,32.02,30.25,5.35,101.36,84.24,16.57,9.2,39.75,264.26,-45.19,6.05,137.65,125.47,3.95,69.04,68.79,49.9
2016/8/2,146.11,1077822,67.5,147.98,123.13,32.36,31.02,5.64,101.04,83.44,16.49,9.37,40.02,478.31,44.42,-24.35,138.49,126.01,4,74.18,90,67.71
2016/8/3,143.61,995609,68.89,153.65,125.24,32.44,30.78,5.57,101.69,83.04,16.4,9.07,40.38,553.7,96.08,-11.9,139.24,126.5,4.23,78.09,90,82.93
2016/8/4,142.77,468867,70.45,150.25,128.19,32.52,30.42,5.5,101.36,82.64,16.44,9.02,40.06,-22.36,42.31,3.1,140,126.98,4.16,68.51,74.31,84.77
2016/8/5,145.28,414184,70.2,154.29,129.88,32.52,31.02,5.52,101.69,83.84,16.4,8.98,39.97,147.4,15.39,24.28,140.62,127.5,3.99,65.62,69.19,77.83
2016/8/8,146.11,643588,72.17,156.33,133.25,32.52,30.66,5.5,105.3,83.04,16.53,9.07,40.52,522.35,-7.83,-0.35,141.16,128.06,4.01,69.74,76.16,73.22
2016/8/9,146.11,803462,73.81,153.06,134.94,32.56,30.46,5.48,105.3,82.24,16.49,9.02,40.47,313.95,-0.88,-11.38,141.73,128.6,4.05,70.99,88.81,78.05
2016/8/10,146.11,470957,71.43,148.57,129.04,32.52,29.36,5.38,103.33,81.43,16.28,8.98,39.84,229.25,0,-21,142.25,129.15,4.03,70.99,90.91,85.29
2016/8/11,144.44,512073,71.18,148.57,130.72,32.52,29.32,5.35,104.32,80.23,16.28,8.85,40.43,121.63,0,-3.33,142.58,129.66,3.97,70.99,77.27,85.67
2016/8/12,145.69,580978,71.18,147.76,127.77,32.44,28.59,5.34,102.68,80.15,15.95,8.76,39.79,161.24,16.95,-13.84,142.83,130.21,3.75,64.35,73.64,80.61
2016/8/15,146.95,687887,71.01,150.21,129.46,32.4,28.02,5.28,102.68,82.24,15.82,8.72,39.79,526.99,-65.44,-6.63,143.08,130.8,3.63,66.86,71.54,74.15
2016/8/16,146.95,813501,70.93,150.21,130.3,32.44,28.47,5.28,103.66,81.43,15.52,8.98,39.38,395.12,-6.34,-21.3,143.31,131.39,3.6,69.19,83.08,76.08
2016/8/17,146.11,535330,71.18,150.21,128.61,32.31,28.26,5.3,102.68,81.83,15.56,8.76,39.97,127.95,10.38,-2.82,143.5,131.91,3.53,69.19,79.49,78.03
2016/8/18,144.44,602046,69.5,151.84,129.46,33.23,27.98,5.3,102.68,81.43,15.35,8.85,40.61,329.88,-44.1,-52.15,143.61,132.42,3.37,65.62,57.95,73.5
2016/8/19,140.68,585010,69.83,154.29,131.57,32.89,28.59,5.31,104.32,81.83,15.48,8.89,44.64,236.32,-1.9,-9.52,143.65,132.85,3.07,59.06,31.6,56.34
2016/8/22,141.94,1098885,69.16,152.66,129.88,32.85,28.26,5.37,102.68,81.03,15.35,8.89,44.5,44.48,-92.84,-15.84,143.75,133.28,2.5,47.55,16.36,35.3
2016/8/23,141.52,637232,67.81,153.47,130.3,32.44,28.06,5.31,103.71,81.03,15.09,8.85,43.73,227.12,-60.35,4.08,143.82,133.72,2.13,50.98,15.95,21.3
2016/8/24,141.94,614695,68.32,154.29,131.99,32.48,28.63,5.31,104.05,80.63,15.22,8.81,43.1,200.69,-0.17,-1.36,143.96,134.09,1.78,49.81,23.62,18.64
2016/8/25,142.77,314997,68.4,152.66,130.72,32.48,29.24,5.3,103.71,81.03,15.18,8.81,43.46,101.83,-5.78,-6.12,144.15,134.45,1.52,51.02,30.06,23.21
2016/8/26,142.77,955233,68.4,152.25,137.47,32.44,29.2,5.4,103.71,80.63,15.14,8.81,42.51,137.83,-40.36,3.76,144.27,134.78,1.36,53.44,52.38,35.35
2016/8/29,140.27,394097,68.07,148.98,140.84,32.44,29.08,5.47,103.36,80.63,15.14,8.76,42.56,58.14,-27.36,-2.74,144.13,135.13,1.23,53.44,52.86,45.1
2016/8/30,140.68,488307,68.07,151.43,139.16,32.31,28.83,5.59,103.71,81.03,15.09,8.85,42.94,-51.07,-96.1,-8.4,143.86,135.43,0.91,45.61,51.9,52.38
2016/8/31,137.76,594621,68.4,151.43,140.42,32.23,28.99,5.57,103.71,81.83,15.22,8.85,44.12,-23.08,-77.68,5.73,143.56,135.69,0.68,47,23.33,42.7
2016/9/1,141.1,805756,69.08,151.84,138.73,32.15,28.91,5.51,104.74,81.83,15.14,8.81,43.74,-231.66,-22.28,-24.59,143.48,136,0.26,39.39,37.78,37.67
2016/9/2,139.85,761372,66.13,150.62,136.2,32.15,28.34,5.48,104.4,81.83,15.09,8.76,43.03,52.9,-49.86,23.83,143.21,136.27,0.19,49.46,43.49,34.87
2016/9/5,144.86,591283,68.57,149.8,135.36,32.27,27.9,5.56,103.36,81.83,15.09,8.73,41.81,230.98,-12.23,-12.9,143.15,136.63,0.04,46.35,75.24,52.17
2016/9/6,146.11,630262,68.23,149.39,137.47,32.15,28.3,5.62,103.36,82.64,15.14,8.89,42.33,313.34,-4.86,-14.4,143.15,137.04,0.32,57.79,82.74,67.16
2016/9/7,145.69,807570,68.99,149.8,137.05,32.31,28.64,5.68,105.09,85.85,15.31,8.89,42.37,367.5,0,-44.63,143.13,137.42,0.63,60.08,94.25,84.07
2016/9/8,145.69,551746,68.99,150.62,138.31,32.31,29.23,6.11,105.09,86.25,15.39,9.46,42.8,127.39,-1.57,-2.62,143.19,137.82,0.84,58.93,92.5,89.83
2016/9/9,141.94,561123,70.85,151.02,135.78,32.23,29.74,6.11,104.05,86.25,15.39,9.42,42.66,-18.85,10.47,-3.84,143,138.18,0.99,58.93,65.68,84.14
2016/9/10,138.18,625980,71.01,148.98,135.78,32.15,29.62,6.19,103.71,85.85,15.26,9.2,42.61,103.36,-19.38,-5.95,142.56,138.44,0.8,49.13,35.13,64.44
2016/9/12,131.92,369475,69.67,148.17,131.99,32.56,29.4,6.36,102.68,84.24,15.22,9.24,41.85,-59.25,-58.09,-41.87,141.81,138.59,0.34,41.67,5.13,35.31
2016/9/13,136.09,1345773,70.42,146.13,131.99,32.6,29.28,6.46,103.36,82.64,15.22,9.33,41.24,-174.43,-85.16,-3.32,141.31,138.81,-0.52,32.74,9.8,16.69
2016/9/14,130.25,1152779,70,135.51,127.77,32.31,29.53,6.59,103.36,81.43,15.09,9.2,41.29,181.09,-16.63,5.71,140.6,138.9,-0.86,41.71,9.8,8.25
2016/9/19,141.52,1368194,68.99,136.74,129.88,31.73,28.98,6.64,103.02,82.64,15.01,9.16,40.67,-550.06,-10.61,-10.76,140.64,139.17,-1.58,34.73,43.14,20.91
2016/9/20,140.68,1812054,70.76,139.6,130.72,32.44,29.07,6.68,103.36,83.04,15.14,9.2,41.14,523.59,-140.52,-17.46,140.58,139.46,-1.23,51.56,64.2,39.05
2016/9/21,139.43,763275,70.93,140.82,129.46,32.85,28.64,6.77,104.4,83.04,15.18,9.2,41.29,266.9,-105.99,-36.9,140.48,139.7,-1.01,50.52,91.36,66.23
2016/9/22,136.93,805332,71.27,140.82,130.3,32.98,28.68,7.22,103.71,83.44,15.26,9.16,41.76,-1,-65.63,-12.36,140.22,139.91,-0.92,48.93,77.78,77.78
2016/9/23,138.6,808969,70.51,137.15,128.61,32.98,28.52,7.5,104.4,83.44,15.26,8.98,41.38,-269.62,0,-6.23,140.02,140.11,-1.04,45.82,67.97,79.03
2016/9/26,138.6,442702,70.59,137.96,130.3,32.94,28.6,8.07,104.05,83.04,15.39,9.42,41.47,123.01,-3.49,-20.42,139.81,140.31,-0.99,48.18,57.47,67.74
2016/9/29,141.1,542622,70.68,137.15,128.61,33.1,28.13,8.48,104.05,83.44,15.35,9.51,41,186.09,0,-1.33,139.85,140.54,-0.94,48.18,63.21,62.88
2016/9/30,139.43,1386099,71.69,134.29,128.61,33.56,27.75,8.46,104.05,82.64,15.26,9.37,41.24,519,0.85,-3.38,139.79,140.71,-0.69,51.84,59.8,60.16
2016/10/3,139.43,633596,71.01,133.47,128.61,33.81,27.58,7.76,103.36,83.04,15.22,9.2,40.86,5.85,12.36,-14.36,139.87,140.89,-0.62,49.34,59.8,60.94
2016/10/4,140.27,454187,72.28,137.15,131.57,33.27,27.75,7.66,105.09,83.04,15.82,9.2,40.62,50.27,-4.01,-0.17,139.83,141.1,-0.56,49.34,54.31,57.97
2016/10/5,141.52,357246,72.61,137.55,132.41,33.14,28.39,7.78,105.43,84.64,15.86,9.24,40.67,124.66,-2.69,-0.34,139.91,141.25,-0.44,50.72,60.91,58.34
2016/10/6,140.68,480416,72.78,137.55,131.57,32.98,28.13,7.4,106.12,85.04,15.48,9.33,40.25,91.19,-8.48,-8.48,139.7,141.34,-0.24,52.8,66.46,60.56
2016/10/7,139.01,580606,73.12,136.33,129.88,33.02,28.09,7.54,106.81,86.65,15.99,9.51,40.34,124.35,-4.04,-7.58,139.35,141.41,-0.14,51.25,50.63,59.33
2016/10/11,137.76,1095919,73.79,136.33,128.19,33.02,27.92,7.31,107.15,87.45,15.99,9.55,39.49,-16.15,-5.49,-0.17,138.95,141.44,-0.2,48.2,35.91,51
2016/10/12,136.93,626196,71.52,134.29,128.19,32.98,26.82,7.54,107.15,88.25,15.35,9.2,38.69,57.92,-2.64,-7.59,138.51,141.43,-0.34,45.99,20.36,35.63
2016/10/13,137.34,575450,71.52,132.66,126.08,32.73,26.27,7.56,107.15,87.45,15.43,9.24,38.26,-39.36,2.13,5.58,138.28,141.37,-0.52,44.53,26.61,27.63
2016/10/14,136.93,1565672,71.01,130.21,121.45,32.52,25.34,7.34,107.15,88.25,15.22,9.16,38.12,73.37,-82.09,-3.95,138.22,141.29,-0.62,45.46,27.34,24.77
2016/10/17,137.34,294565,70.09,131.43,118.07,32.36,24.83,7.32,106.81,87.05,15.09,9.24,36.56,111.52,0.33,1.15,138.49,141.21,-0.72,44.65,37.34,30.43
2016/10/18,137.76,474943,69.92,133.06,118.49,32.98,24.5,7.54,106.12,87.05,14.92,9.2,37.13,95.74,-83.57,2.63,138.58,141.13,-0.76,45.69,60.26,41.64
2016/10/19,140.27,378313,69.83,128.57,110.9,33.27,24.58,8.03,104.05,87.45,14.92,9.24,36.89,76.56,6.6,9.74,139.08,141.09,-0.75,46.77,83.33,60.31
2016/10/20,140.27,579430,69.92,126.53,107.11,33.56,24.67,8.05,103.71,91.06,15.14,9.24,37.51,290.81,-21.67,18.82,139.01,141.1,-0.53,52.83,96.08,79.89
2016/10/21,138.6,645647,71.35,124.9,108.8,33.31,24.79,8.11,103.71,90.26,15.22,9.33,37.6,143.47,0.34,-15.62,138.91,141.08,-0.36,52.83,84.31,87.91
2016/10/24,138.6,873706,71.35,126.53,109.64,33.81,25.13,8.05,102.33,89.86,15.26,9.37,37.51,92.79,-6.64,-6.47,138.87,141.05,-0.35,48.56,66.13,82.18
2016/10/25,140.27,278746,72.7,128.17,110.48,33.64,25.09,8.02,101.64,89.86,15.26,9.51,37.22,63.74,-2.49,1.99,139.04,141.07,-0.34,48.56,62.65,71.03
2016/10/26,138.6,338709,70.17,126.53,111.75,33.76,24.92,7.87,101.99,88.65,15.14,9.81,36.66,95.76,2.35,13.1,139.04,141.07,-0.19,52.97,49.41,59.4
2016/10/27,137.34,275272,67.39,127.35,112.17,33.72,24.92,8.19,101.99,89.06,15.01,9.59,36.94,29.22,0,-0.17,138.97,141.02,-0.21,48.49,34.26,48.77
2016/10/28,140.68,440981,67.39,131.02,115.54,33.72,27.37,8.22,101.3,90.26,15.73,9.64,38.55,-55.27,2.3,4.28,138.95,140.98,-0.32,45.39,41.67,41.78
2016/10/31,139.01,693284,66.97,128.98,113.86,33.64,26.27,8.34,101.64,88.65,16.2,9.64,37.84,-126.88,44.65,-17.19,138.93,140.86,-0.13,53.86,50,41.98
2016/11/1,138.18,529403,67.48,130.62,110.9,33.6,26.44,8.31,101.99,87.05,16.12,9.46,37.55,-92.91,1.5,-2,138.87,140.77,-0.12,49.71,58.33,50
2016/11/2,137.34,283564,67.56,128.98,111.33,33.64,26.4,8.23,100.61,87.45,16.42,9.37,36.99,-59.41,1.49,-2.48,138.72,140.68,-0.18,47.73,31.67,46.67
2016/11/3,136.51,337103,67.22,121.23,104.58,33.47,25.85,8.05,98.54,85.44,15.78,9.16,36.47,-54.45,-5.1,-0.99,138.47,140.53,-0.29,45.76,15,35
2016/11/4,136.51,525617,65.71,117.96,99.1,33.39,25,8.15,98.54,84.64,15.82,9.2,36.09,-149.93,18.31,-13.24,138.26,140.37,-0.44,43.82,10.37,19.01
2016/11/7,137.76,303094,65.03,117.15,105,33.39,25.13,8.32,98.54,84.64,15.9,9.2,36.18,-95.65,0,-6.38,138.2,140.23,-0.55,43.82,25.93,17.1
2016/11/8,138.6,264874,67.05,117.96,105.42,33.39,25.34,8.6,99.23,84.64,15.78,9.29,36.56,6.11,4.13,12.71,138.24,140.11,-0.53,47.69,50.93,29.07
2016/11/9,133.17,383974,65.71,118.37,104.58,33.35,25.13,8.7,96.82,84.64,15.61,9.51,36.75,9.96,0,-12.62,138.05,139.92,-0.44,50.15,47.22,41.36
2016/11/10,137.34,825903,61.33,109.39,99.94,33.1,23.69,8.46,96.47,83.84,15.09,9.29,33.82,-270.99,7.5,-41.31,138.05,139.78,-0.8,37.72,44.61,47.59
2016/11/11,131.08,790320,65.71,117.96,102.89,33.31,24.41,9.07,96.82,85.44,16.12,9.46,35.05,-152.16,33.89,5.76,137.76,139.52,-0.74,48.33,19.61,37.15
2016/11/14,131.08,1271120,64.61,115.92,98.67,33.1,24.16,8.82,95.78,85.85,15.78,9.42,34.58,-698.81,0.47,-17.11,137.45,139.25,-1.18,37.9,24.74,29.65
2016/11/15,131.08,964567,64.44,119.19,97.41,32.94,24.5,8.62,94.06,85.44,15.48,10.34,34.39,-322.32,-9.89,0.94,137.11,139,-1.52,37.9,10.26,18.2
2016/11/16,130.67,608568,65.03,118.78,98.67,33.39,24.12,9.07,94.41,87.45,15.35,10.73,34.77,-154.17,0,2.83,136.63,138.77,-1.76,37.9,14.8,16.6
2016/11/17,130.25,726338,63.35,118.37,99.94,33.39,24.41,9.4,95.1,87.45,15.22,11.17,34.96,-298.6,0,34.12,136.13,138.6,-1.97,37.23,25.06,16.71
2016/11/18,131.08,623582,63.1,117.55,99.94,33.6,24.41,9.58,95.44,86.65,15.18,11.39,34.77,-176.12,0.78,-23.24,135.76,138.42,-2.14,36.54,42.15,27.34
2016/11/21,129.83,533573,63.6,120.41,99.94,33.6,25.05,9.56,96.82,86.65,15.39,11.26,35.15,-290.61,0.79,7.22,135.32,138.22,-2.18,38.99,51.5,39.57
2016/11/22,131.92,418415,62.76,120,100.36,33.72,25.72,9.53,97.51,86.25,15.48,11.92,34.96,-255.49,0,3.27,134.9,138.05,-2.29,36.7,63.89,52.51
2016/11/23,134,708719,62.76,125.72,103.73,32.98,25.55,9.49,97.51,87.05,15.43,11.78,34.86,-257.07,6.48,13.75,134.67,137.91,-2.18,42.74,71.08,62.15
2016/11/24,132.34,711331,64.44,124.49,102.47,33.18,25.64,9.48,97.51,88.25,15.39,11.92,34.96,83.78,15.41,4.33,134.42,137.73,-1.91,48.07,77.19,70.72
2016/11/25,131.92,641269,63.43,124.49,102.47,32.89,25.51,9.41,96.82,88.25,15.35,11.52,35.43,-262,34.71,0.16,133.98,137.59,-1.8,44.5,66.08,71.45
2016/11/28,131.92,354887,64.11,125.31,105,33.14,25.55,9.53,96.47,88.65,15.35,11.26,35.05,-161,-4.42,-0.95,133.63,137.45,-1.73,43.63,50.56,64.61
2016/11/29,131.92,284899,65.62,125.31,104.16,33.14,25.38,9.53,98.54,90.26,15.31,11,34.86,-34.13,0,6,133.32,137.35,-1.66,43.63,34.72,50.45
2016/11/30,133.59,508887,65.2,125.72,104.58,33.1,25.47,9.65,97.51,90.26,15.35,11.35,35.15,-179.33,75.21,0.16,133.13,137.23,-1.58,43.63,46.63,43.97
2016/12/1,131.92,1118513,66.55,125.31,103.31,33.14,25.3,9.84,96.82,89.06,15.31,11.3,36.37,-19.52,-2.88,-0.64,132.9,137.09,-1.37,48.65,43.85,41.73
2016/12/2,130.67,717205,65.96,125.31,102.47,32.98,25.38,9.81,97.16,94.67,15.43,11.35,36.14,-123.4,-49.3,-4.42,132.61,136.86,-1.32,44.39,49.68,46.72
2016/12/5,129.83,1067630,64.44,124.9,100.78,33.06,25.09,9.67,97.51,93.87,15.43,12.44,35.9,-419.42,-46.95,-2.19,132.21,136.59,-1.37,41.46,24.44,39.32
2016/12/6,131.08,574652,64.53,128.17,102.05,32.85,25.05,9.45,97.51,94.67,15.43,12.13,35.76,-161.88,-55.36,-5.29,131.83,136.34,-1.46,39.58,26.67,33.6
2016/12/7,131.08,570412,64.61,129.8,107.53,32.81,25.3,9.41,100.61,95.47,15.35,12.09,36.28,-170.03,-9.26,9.89,131.73,136.1,-1.41,43.7,31.48,27.53
2016/12/8,135.67,460132,64.95,128.98,109.22,32.94,25.43,9.5,103.02,94.27,15.43,11.87,36.37,-92,0,1.1,131.65,135.99,-1.36,43.7,61.48,39.88
2016/12/9,136.09,991674,65.2,128.17,108.8,32.77,25.6,9.45,101.99,93.87,15.39,11.52,36.37,-29.58,9.26,21.13,131.9,135.96,-0.93,56.36,77.78,56.91
2016/12/12,135.26,639045,64.95,131.02,109.22,32.69,25.81,9.19,102.68,96.68,15.43,11.43,36.56,97.31,0.65,-5.38,132.11,136.02,-0.56,57.3,86.49,75.25
2016/12/13,134.84,279532,64.11,135.51,109.64,32.81,27.03,9.01,104.74,96.28,15.82,11.3,36.66,-1.46,-3.89,2.11,132.29,135.99,-0.32,54.76,73.99,79.42
2016/12/14,136.09,463921,63.94,136.33,107.95,32.81,27.08,9.25,104.74,97.48,15.69,11.78,36.28,-73.81,0,3.23,132.56,136.09,-0.17,53.48,70,76.83
2016/12/15,133.59,438464,64.7,136.33,109.22,32.85,27.08,9.19,105.09,97.48,15.61,12.22,36.28,-6.52,9.45,3.75,132.73,135.96,0.05,56.74,49.81,64.6
2016/12/16,131.08,508342,64.7,137.15,107.95,33.1,27.46,9.11,104.74,95.47,15.65,13.23,39.87,-228.32,62.72,-1.6,132.73,135.8,0.03,49.3,28.97,49.6
2016/12/19,131.5,846014,64.53,134.7,106.69,33.14,27.25,9.05,105.09,96.28,15.48,13.32,42.61,-367.54,29.99,-3.14,132.82,135.67,-0.19,43.2,7.78,28.85
2016/12/20,132.34,461905,64.53,137.15,106.69,33.23,26.99,8.77,104.4,94.27,15.35,12.7,41.52,-8.51,17.33,4.1,132.84,135.59,-0.33,44.44,13.33,16.7
2016/12/21,133.17,294747,64.44,137.55,106.27,33.23,26.91,9.36,104.05,95.07,15.31,12.84,41.71,11.1,16.64,0.63,132.79,135.5,-0.37,46.92,30,17.04
2016/12/22,130.25,441908,65.45,135.92,105.84,33.1,27.08,9.63,104.4,94.27,15.35,12.66,41.14,42.59,-2.23,16.43,132.69,135.36,-0.33,49.36,25.56,22.96
2016/12/23,129.41,462798,64.53,135.92,104.16,33.14,26.57,9.45,105.78,92.67,15.31,12.35,41.57,-315.28,-25.58,0,132.56,135.17,-0.52,42.07,16.67,24.07
2016/12/26,129.83,312359,64.19,134.7,103.31,33.31,26.57,9.44,106.81,91.46,15.22,12.4,41.19,-171.74,-1.4,-0.16,132.46,135.01,-0.74,40.25,2.78,15
2016/12/27,129.41,64508,63.85,134.7,104.58,33.43,26.23,9.43,106.81,92.67,15.22,12.31,41,-38.88,4.35,-2.18,132.33,134.84,-0.87,41.61,5.34,8.26
2016/12/28,131.5,146848,63.26,134.29,105.42,33.35,26.06,9.48,107.15,92.26,15.31,12.05,40.91,-59.52,-6.51,3.57,132.23,134.69,-0.99,40.61,27.56,11.89
2016/12/29,131.08,270026,64.02,136.74,106.69,33.27,26.1,9.47,106.81,93.87,15.26,12.62,40.72,20.48,-12.76,0.63,132.19,134.52,-0.91,47.41,45.62,26.18
2016/12/30,133.17,281202,63.94,135.11,106.69,33.14,25.93,9.52,108.19,93.87,15.31,12.57,40.34,-39.72,-14.76,-0.47,132.31,134.39,-0.87,46.27,76.39,49.86
2017/1/3,132.34,320744,63.52,135.92,105.42,33.56,26.06,9.54,108.53,95.47,15.35,12.62,40.06,148.65,1.6,-0.96,132.44,134.28,-0.66,52.44,80.83,67.61
2017/1/4,131.5,301830,64.11,137.55,107.11,33.52,26.44,9.61,108.19,97.08,15.78,13.84,40.44,-112.06,-33.29,0.63,132.46,134.18,-0.55,49.97,76.67,77.96
2017/1/5,132.75,464742,64.44,138.37,107.11,33.52,27.42,9.6,108.88,97.88,16.84,13.93,40.62,-189.16,-2.52,-3.94,132.54,134.11,-0.53,47.55,71.11,76.2
2017/1/6,134.84,811007,65.71,140.82,109.64,33.56,27.37,9.6,110.26,97.08,16.63,14.11,41.57,-152.32,14.79,20.35,132.5,134.07,-0.41,51.35,74.75,74.18
2017/1/9,134.84,447356,67.81,143.27,111.75,33.56,27.25,9.65,111.63,95.87,16.24,14.37,41.43,165.38,30.52,-4.36,132.44,134.03,-0.14,56.94,83.72,76.53
2017/1/10,134,325104,67.56,140,109.64,33.14,26.82,9.7,111.63,95.47,15.99,15.38,40.72,38.11,8.08,-2.58,132.38,133.98,0.07,56.94,76.46,78.31
2017/1/11,136.51,243130,69.41,140.82,106.69,33.14,28.05,10.65,110.94,96.28,15.86,15.38,40.72,-91.49,12.84,0.32,132.46,133.96,0.17,54.06,77.11,79.09
2017/1/12,141.52,638921,70.17,139.19,103.31,33.47,27.67,11.7,109.22,96.68,15.82,15.33,40.44,182.3,63.93,-6.87,132.73,133.98,0.44,60.51,83.21,78.92
2017/1/13,141.1,1893773,70.85,139.19,104.16,33.18,28.05,12.3,107.84,98.28,15.73,15.07,40.62,56.78,86.45,20.85,133.11,133.99,1.05,69.69,92.86,84.39
2017/1/16,140.27,1305758,69.83,137.55,103.31,33.14,27.97,12.3,108.88,98.68,15.73,15.07,40.2,17.07,157.85,-2.54,133.57,134.02,1.48,68.27,88.89,88.32
